Temperature (C),Humidity (%),Light Intensity (lux),Weather Label
-23.564867520856414,92.09045238656745,8677.547991701016,0
32.51213602501848,48.65934353453694,60904.65441242839,0
-15.753995564323056,37.521142040409764,27288.898890620312,1
-22.626371218395267,75.48733198655589,15620.327449810855,0
8.33192574197131,6.623105388881392,64112.367266817244,1
-37.73293502391547,49.20233153444054,65380.11138745414,1
29.66238540764535,28.972383800615653,71878.9411984118,1
-43.3199129585623,98.10991599272053,42331.837421651486,0
48.194350435562924,5.192827250346599,84845.76078633034,0
26.56199831190895,59.85913653045863,88930.00769191187,1
-29.56995164414076,80.38660895919843,78200.36799932875,0
-52.86813849042335,50.590174255663925,71370.56925401017,1
33.62048579054743,15.945265036859631,29584.28558134998,0
21.95089998404611,99.13433686172343,99503.32661144367,0
20.414973631972465,50.70575019748675,28780.214941753467,1
22.588880122689773,61.38560487948431,28203.59676325494,1
-44.54967911887377,23.54175943007015,41337.48410943182,1
-14.638760068426986,45.75285190022767,4571.446669948538,1
-33.25251025010548,51.07439343768329,97318.44960830816,1
37.39685651750789,8.971061027716711,64526.029920516325,0
8.71463338439288,11.089727733911255,62415.7376351898,1
-18.28950852453697,85.68862323650963,67952.54708844172,0
-43.7505898439436,38.88126780434476,55866.911648030065,1
-18.394400719837584,13.837206206864757,4094.656691799105,1
-20.11116551794614,46.265952566432546,60368.11264595556,1
22.690637377852287,69.9718580490163,77511.00812857116,1
12.32046886030023,5.031655665721362,44112.99443857431,1
36.513757132428026,58.908384180462384,72051.90387758138,0
-2.259316190407164,9.59443169235195,27687.234624463814,1
-36.49282105928418,0.9474710918029956,21085.195951517002,1
23.00656127622274,5.986419549362401,14487.581155136371,1
27.22727756395749,80.90587169669564,41664.497819914744,0
5.132980690669098,13.348127498720347,84257.0428346838,1
28.525817518383114,10.086308174942218,84735.99889510788,1
-0.002331487352348116,47.17514106329526,41592.118716704375,1
2.5411667041034343,88.80441393002849,54997.15820166174,0
-8.469284407548637,31.67042970646379,74005.88447090257,1
-48.45183958027354,43.585402553185155,30868.042989110418,1
-39.06308342842045,3.1990481261596164,12031.772870776658,1
-41.977332497355576,41.04658605907161,99459.14376538724,1
14.243526086560822,55.80541724553476,57608.39264806041,1
-19.786778896867904,54.47227771183,100000.0,1
-0.8077097734686076,36.901030850541076,38835.12663197177,1
39.77311416729689,33.28723083928453,68531.55829616766,0
-20.716190190014377,14.146151207231295,33308.506915078084,1
-9.760220988328948,30.878147784126078,31653.143673077713,1
27.368854923525433,17.10821430850186,54724.857052643245,1
-27.872039941780468,74.52469261367136,35214.8670313378,1
-41.779639934561445,91.12734656444526,21681.790930089563,0
-19.441364160605755,94.81135684256162,21309.8581627118,0
-35.0216769742194,98.92593990047692,4547.877438891585,0
41.68754192595177,58.14063060150407,72358.3140746353,0
34.12977734535236,68.46108736703337,47210.98539207336,0
15.309561440833937,27.560056864893028,11748.282987672388,1
38.72740365615322,62.33394010010479,23327.87081501915,0
31.941760276157282,41.65757461498147,8144.60837243487,0
-30.423843134774284,48.917799393723904,60987.15932573112,1
43.2914514753479,81.15563057850744,5318.109881979657,0
4.022040795319385,29.7632821371187,66493.28825446765,1
31.89854025080809,26.24813467495206,5945.752834641673,0
36.7073041351613,90.74244958819511,24808.909825392973,0
-19.849573875996096,2.8647924845890764,89304.56467495466,1
-41.396445546902406,48.82812718250805,66919.26372135697,1
-24.658356578773535,97.93233839859776,6369.315647387818,0
-12.39430144141587,60.291886801711286,87595.5793944286,1
30.99685654674387,54.19993307686126,49307.61883791778,0
30.085645120313103,33.86264201703267,84824.22150716,0
-50.96736273784471,38.70857886480313,61111.61883435645,1
0.09283235829283776,88.07524799100197,62001.3925612536,0
-5.4891574975340145,65.71247125335469,100000.0,1
-26.995963074484063,53.923275649648055,16957.564017822668,1
-39.67974631328965,0.025335644115282108,57696.4795697437,1
-14.10655542017355,5.766144434914116,40786.06516070401,1
44.32663490031143,88.40847658311166,3069.070459116416,0
-17.60457308050997,39.958643571596404,0.0,0
-0.5262808412073738,51.752588339304225,11916.732590244595,1
18.321868461711503,5.637230266728901,60382.893254972594,1
-15.287234361961648,66.4925059242553,61743.78539287111,1
47.27113081840445,89.40607533443733,59513.09396000439,0
46.40050094817248,55.82226531378597,2316.608688367407,0
-21.73358509041549,17.774340839343818,44538.46605306101,1
0.4949609251142111,54.60238818654991,89565.49431752687,1
-25.327300405667252,79.36042570801794,38208.46195601126,0
-20.990666586509857,35.81340545936537,55491.02083508975,1
-49.21133797688179,87.03627691218614,73183.83100125515,0
9.024491548766612,66.4874916673737,82693.1298741136,1
-1.3564366205665088,84.94224974582745,53437.07066990648,0
-46.17880152202567,55.79192896018027,93966.56697011628,1
-24.885652360419463,15.588187953376863,37641.83358552809,1
41.23355260356995,36.584573107222106,87061.7553429455,0
-28.865415503484677,19.78416972780883,21983.22201683629,1
-34.797177576378,88.59608523890272,26425.818282966262,0
3.4192181818795593,76.8183836671902,2012.2923541671198,0
45.90632729319194,67.9172364848275,80913.12472766428,0
-26.363493457528403,31.311144666718423,41851.04395901261,1
12.166640015562912,5.763251703452779,20362.08888194854,1
25.560090946931492,70.29958734306138,29434.772326752478,1
-24.950811295497065,43.1896440607237,99622.90873535485,1
24.26291332390049,23.333293357620725,89224.54607397069,1
-13.066959267506487,62.591587234638844,58143.7086011353,1
15.0091099088759,7.214287657265377,65419.92867289098,1
18.44508014797505,33.90493415887753,56714.634644160775,1
7.002077782351047,40.35202410717679,42968.250866678005,1
-42.016064853378445,22.030856498865887,88621.75885883674,1
30.62804158599032,100.0,14522.63298528295,0
-18.734296335974026,14.618750008826797,44975.900301939386,1
-33.242114491249275,14.698839476197469,29482.604428607934,1
-45.01979074879434,17.37636546247456,48390.41793189895,1
6.726907239965184,77.60043326197516,51265.14657479484,0
17.61079131904755,47.81711732539363,42771.48948986021,1
-46.665188998141765,67.1921153068586,7739.754997496438,1
1.0079140842937444,5.857304224349125,50432.11488318607,1
-29.2430501257018,4.917804532882135,26010.279366249608,1
16.86690715611637,42.88344914116013,11644.97267407459,1
-36.32131898900851,82.57619867521824,5849.475620289416,0
18.438183698491663,95.3227473373981,82034.09857105692,0
-11.409785416708932,8.447112975766094,43087.44937102741,1
43.70481619047271,49.40574695336402,67359.81304933148,0
-35.88691347324451,83.22451930034393,69798.76372379932,0
-14.672485255355163,41.36251477683989,63882.082247409446,1
-38.72346275403179,84.19302377097556,51294.44106039346,0
41.73324526356891,10.140024573632138,40636.18056845393,0
36.91875664877872,98.66951959531636,31668.01092519408,0
-25.42886883256115,73.03344743119212,60000.67511219169,1
17.57349125207164,93.46021881956618,57302.34169947441,0
30.429163061168552,67.57840268876093,80290.44870150449,0
7.213623377962719,34.58562948925226,92141.8421663012,1
3.003056000120388,94.9974425812201,14665.10431448335,0
-26.85728052366709,33.31425336058285,13607.485870736908,1
-39.45290878792181,27.50484271558114,64513.05570831681,1
38.26666794588643,72.52344249254408,19617.66875372995,0
41.31817379778947,77.39242330057083,0.0,0
13.73559796971036,93.70916753263892,89295.93203023131,0
-17.28967027331377,24.839463754991403,19068.538905461424,1
-14.02177290806479,80.0462906480082,97910.97164495403,0
23.68874733840121,76.25575164922486,63712.84068348475,0
42.02606520687763,9.958778773215522,79091.62427243838,0
40.64093645133032,36.200488119117665,13265.043477294412,0
28.97010262721495,29.77246301007885,21658.917590959147,1
11.94798271301125,29.19510439934988,46804.88656121676,1
-36.688829524147,97.63127905687061,26722.134667342205,0
-36.644361012682246,62.667434365601125,23845.708453453048,1
41.75394520127254,74.12301779983439,31535.94931793533,0
11.505473599731593,98.06998727659219,7328.81258517565,0
-51.42857958329926,39.69289841734724,28516.13394986902,1
-40.101447591153786,80.09643003080186,80861.59628171168,0
16.192671138316307,35.43249126809792,17404.45090272018,1
-46.882676183757084,87.11020926199653,10217.303880850875,0
-35.34581665881056,18.383443906914405,63672.606470006904,1
4.349488923809903,95.98159739219525,98696.1687199504,0
14.517380559226797,18.908524872659257,33780.007902637895,1
18.66565153650721,26.644702114765593,14683.741946840826,1
-29.714005539984164,78.74225663514943,54576.52561714677,0
21.87174386323194,38.00748137386982,89563.98457274796,1
-26.47790690976372,61.67735791506965,82457.8511251351,1
-17.656032117639906,43.05004970750137,63638.45159906101,1
26.268864481544163,74.20668458011022,30934.43009024931,1
18.30581482532873,20.586698497182045,47185.405372468435,1
35.42532838930178,1.0053807779185595,16614.735553108512,0
17.071445265295388,32.36159805114991,64587.27187831314,1
7.488643407001247,44.41526604571243,77445.78808186136,1
-38.5974603693295,17.621762623741912,97381.9305494323,1
-14.1542524530293,37.53203007514926,19572.483260857814,1
-21.328982122994628,37.06423825134144,8107.019291955339,1
-23.380035930796875,0.0,55833.54967471276,1
49.46612949261037,70.46115288768573,77355.77722336666,0
-12.010523267996914,85.79548341740161,78128.7040846192,0
38.86798024923695,18.291377088311034,22894.149452316335,0
13.592796577287158,69.47811908800202,17362.651346977298,1
26.739446264506835,70.4234592253541,48758.01320876085,1
3.4535497266912403,40.431253997791075,26695.114335843828,1
7.665835395631557,69.77417679875144,84177.22940855254,1
-0.1803748429041664,36.91011825040696,49735.07407140275,1
-31.629710099649955,54.872210932532205,76934.96397192957,1
19.59145640741648,3.5666579957361395,62381.18651642928,1
-23.130823526863963,66.59988232216017,73025.95094396114,1
-47.12999498158744,60.92339385898022,37693.481721282275,1
15.894087216224168,0.0,89690.44802240131,1
-31.965348978089665,41.75758075853432,32524.862230557086,1
44.739306467775336,98.50504972394454,52888.93554118022,0
44.71880495089598,43.14857893852544,10773.443327666706,0
42.4789361545357,46.07979738387239,50463.48714630608,0
-10.018464241683748,83.67550029944982,31191.347377293794,0
-47.044759462235284,76.5392554601338,21778.37836308466,0
44.450940035278414,58.417208297408514,93917.1064784517,0
-6.593552369655307,84.31664143439535,23179.53713089707,0
43.659171765167756,84.5069610130195,73045.88274268876,0
44.2726646476628,44.50471795854239,100000.0,0
36.21069714806369,51.0773273762867,3079.9392521948016,0
-20.576988896961605,42.266833963436206,68115.80308089334,1
-10.610541366861817,100.0,28513.843992193946,0
38.46651398737384,68.24061916352156,12210.008727324772,0
-16.855727485913565,11.395042809061568,38809.10037623209,1
-30.532952919905107,91.84145965868545,92305.876276702,0
5.869489024776472,47.532134025219136,4286.833961650768,1
42.001046061109214,4.307948823378478,63379.783300153176,0
19.48724734906861,61.68546353291494,49501.11182378925,1
5.396613381498224,38.44419922981367,85811.54775663652,1
-37.16576070937825,90.92232297183487,0.0,0
13.081504822987913,20.10734880833943,64262.55842683227,1
50.04641000368288,73.43863286679549,62314.41148298997,0
-33.51971207189139,61.41183945593818,70331.12666778777,1
-2.2071475926727766,0.0,93013.93475049948,1
38.91358309548086,87.26388979876042,80893.64487299339,0
21.455570206811693,53.89817480772335,4151.991306235695,1
19.687062702595473,31.723041416548824,42757.40271982432,1
19.62499321377649,43.75278490953813,47561.54155357712,1
-12.727411653830588,86.52488880326513,37505.69166756326,0
-20.184440995628755,17.833162209616326,53224.20643064817,1
33.62634989507494,22.802516971023028,41836.5046487922,0
29.80754514605285,14.15575212835613,43085.99941275685,1
38.125460637276944,29.557725572352147,100000.0,0
41.648501689444785,78.1090161146932,5458.463295393178,0
-2.1363406540493246,49.62890740049133,87867.04208870792,1
-1.6856034483261049,22.603652751864693,45016.11377325337,1
29.52976182963318,7.248222447318819,64988.58088452561,1
17.220977977559972,44.25460882365052,79207.77069483102,1
21.12413384088456,99.99644138571314,35269.43797383556,0
27.244265295848678,27.877947949228297,35032.91433937281,1
38.71990172566232,97.08672144308059,43357.336355012616,0
-12.164871417260361,47.342874625755414,29887.585417660437,1
-12.219258066323881,23.310639661559904,87892.12689036269,1
-41.25645716605789,78.31766450275211,88978.82479378441,0
8.81149338112984,43.54049599133375,16801.59057122816,1
-44.87898646116185,62.16395213376492,12683.900695442093,1
-4.352534881714099,96.94568074177349,44165.26939397527,0
5.269613019500536,2.655030566572878,7210.93943750961,1
-22.00365378051318,10.067926315670276,58044.79120840096,1
10.521981260559949,69.0213021512297,12557.952237386493,1
-46.61058869015249,24.427383372594576,44669.05552436852,1
-45.30124547097277,21.528423153825646,1984.2374751400923,1
30.74168897363082,6.209551686685852,31903.79046530672,0
-15.623508627019433,4.941662912511392,63051.96603371421,1
-35.402954125492734,76.56405985952487,56247.30361699163,0
2.065533242709448,10.584649825829054,100000.0,1
27.56942479405981,46.17779918701124,90869.58862666535,1
-29.03068810448872,63.09549186829056,33470.37827411929,1
14.086501129927317,31.95128155202538,4542.003757095843,1
-42.68087346068251,4.681224885477601,87699.493362439,1
-45.10303036294099,79.89584119546488,91887.34286696832,0
4.707448782221064,1.3620769845939837,90072.24326575304,1
6.409447559339181,75.44242232839002,11776.05624489273,0
12.695471567767289,76.49985244915021,97268.71078004822,0
26.528501336177925,41.0847257902152,29029.686537634512,1
48.211691333640694,62.50144086516669,66097.25491940445,0
-0.4558216934979411,47.7628457396069,95424.9722951127,1
-16.966248608695466,37.38441266897029,17065.15243011103,1
28.752621047903453,88.82698451498659,94018.77879799936,0
-22.04863789942622,91.1672154101391,27706.790148623382,0
-6.188570424757065,36.875737687600775,100000.0,1
-42.00581448539312,60.36257458568009,32662.716768352548,1
-49.28811241162654,94.81535422655483,96110.68845330311,0
48.24496392922523,100.0,0.0,0
31.285757316918513,55.92715803936833,66443.32494444554,0
17.3798908185598,56.983981607717574,49567.817678531464,1
-8.369984860278036,24.585579801093996,38312.67324428419,1
-29.464879498559483,100.0,27986.820719243646,0
-35.06148192702021,10.328062247673763,71110.11690643085,1
-23.573765538132538,59.75078833847482,13403.358918685737,1
7.06934682433914,31.917409398054385,62562.55388576861,1
23.08896114459438,25.3469430752573,21817.895803334264,1
15.397321093425766,40.936680124990225,96815.00042350996,1
-24.188703739793866,100.0,0.0,0
41.0714329349767,1.945276192422667,9881.527244478517,0
23.264010670652066,66.20109911809138,17408.85784448847,1
7.7915799882644174,1.334232679890973,39164.330422449486,1
8.923742653911354,25.15054021269382,27764.508543035594,1
-6.639574062183481,48.96292485128783,50867.574760974756,1
-27.127206109988,50.597385253005235,87947.57795671013,1
-14.190586982100168,23.86589978026874,61156.204027192674,1
27.20019427474694,29.110571773486498,64346.62879191158,1
-49.87964201070127,8.01772382430823,10018.716280745744,1
-38.05176658791454,30.07949907668092,68802.12248946677,1
-46.22991847127538,100.0,22303.54398103846,0
-44.51682245022663,100.0,84874.22221401117,0
36.01669273807,34.48472861696854,30778.627089061276,0
20.478801286860897,52.85725118792914,40469.440348573655,1
0.5340828290164756,88.23090890791346,30029.637427871814,0
-38.89197165016325,0.0,90826.00605319605,1
-2.219116220569341,75.91774650727531,5829.173655988728,0
-2.824550723538956,88.942248268355,66300.77193180026,0
-32.831610579157804,19.618209495220842,14346.158670279037,1
-6.454195930952271,17.657836233023374,65175.16233472075,1
-5.100508007047668,91.90896460873381,84348.47000866506,0
12.326713590643639,57.83703221582319,37072.74126644504,1
9.437559946554831,0.0,49511.0405601018,1
-46.55519696622948,20.283139636997646,92710.32204797729,1
-16.403482712344495,40.979155421564734,45919.52799738975,1
11.92639505733196,77.56345750680192,46977.56487217658,0
-3.660994601444087,72.05163748478809,50993.2333399737,1
33.90580317669538,87.33361635803318,71869.48266601606,0
12.827920102626258,34.80144960425387,10415.37117813957,1
-32.93823693592208,52.29010336603574,80219.04024456436,1
-42.94204653469926,44.08531475656848,37109.94909498829,1
14.847852435629022,38.9811085049067,5734.072988634727,1
-47.55797172297488,19.521208867266537,76544.62751308968,1
5.788962626937494,99.76590215104909,39283.630674675194,0
45.05006688100523,94.3237935624827,10871.839400090197,0
11.391866908126802,45.56946351657407,67338.20446472177,1
-10.364582222134713,60.55814286972784,85590.25262583885,1
13.476972645600188,19.22825896307412,79473.29343041616,1
-7.030845303059227,46.66774256823858,100000.0,1
2.7455449900735602,73.92465017367736,82090.3834114279,1
45.05256019079664,53.83305068439648,0.0,0
-9.243500166323825,100.0,37808.53391577026,0
46.64078873183537,63.26811659106584,83365.6105553229,0
42.13483877501833,33.670006995774806,33971.118571274004,0
-29.005530033015873,72.18672732499284,57461.38723062998,1
-42.05080112971162,17.234488019011003,58676.56314862543,1
-41.23914705277985,44.257638382684725,43585.23215884802,1
-47.82997041089472,42.73628071502632,90434.0022903381,1
-42.252459532171436,47.15787304481489,45483.02034130278,1
18.335535247551896,78.32385472671311,41689.50380923525,0
-42.21940809184328,49.76622286334043,98496.95366827774,1
-14.74486935585016,79.45941432322313,50539.3260774017,0
31.868067148210194,52.51917361548945,20259.726002689058,0
-46.709791164434805,34.33018035680825,51927.73530557988,1
34.40932144214077,74.32374028040478,77192.30679740757,0
-20.296826990982414,23.20858092479396,75566.32619202424,1
-36.51762635218429,30.618823532961144,82527.71592017022,1
20.849106340150694,54.56458851940034,65071.918597525706,1
15.490953657539237,21.469328675026244,23093.01594128151,1
35.57224501648055,0.5465581469102162,89195.7228734299,0
20.73525104844809,60.657871171106464,93720.7536708024,1
30.33542475755435,50.79681330635375,18450.69280639799,0
-26.118866950012773,49.75732053193893,10989.52960228531,1
-29.794754013671692,99.96189115338105,90949.90715169252,0
27.502905555076715,69.54063880001804,89460.59597867227,1
29.816772816557354,92.30554479147631,95917.51314672861,0
48.30897300674631,14.965025525904476,100000.0,0
-8.882927259158691,60.30639618360924,56100.91332096307,1
-12.694150119842446,85.78574680217362,64385.77540836007,0
27.89564391258826,52.67305449255732,49937.232147609626,1
-14.803181760941607,78.33030070413776,0.0,0
42.730479854339514,42.24931416587898,75435.10478397642,0
37.72766179125677,8.03968063073684,62284.89893435954,0
-6.208701708247556,47.159708197363834,71124.96862730755,1
23.873179887404465,45.65263502080978,55846.80184312252,1
28.124512744076426,90.93777536892483,50409.146317535175,0
-42.40412708865171,17.08402397899873,18976.526749178294,1
40.07095904631372,97.89152286095992,15752.63492272501,0
2.45907204693665,94.9756543530078,19697.822098215565,0
31.19960040094988,30.328167802837275,16669.926714655165,0
-17.375928603404525,39.96040924164535,93789.10130905105,1
40.63900204361815,96.14861322827873,13695.059811976806,0
-12.800879862546168,91.07275039600971,25142.019983265687,0
-49.06119029115823,40.42335261332321,55470.787814000185,1
40.22518998150794,37.67011674476698,61087.21798454406,0
-41.97480802505123,49.65117224844197,12606.024993342642,1
-13.465286536856961,61.169755732001946,79873.35735730195,1
43.479983998189546,30.010433975568308,71084.39771853233,0
47.07057528189138,70.91122526057741,22661.48156722902,0
6.558186778566328,14.114689563006106,23385.15231911479,1
11.010448839209362,6.410372046383962,90591.53995346036,1
-4.949819315857882,39.43006694776285,83284.13881311545,1
-19.380736061418546,33.50109974799327,61759.715232477596,1
-15.292526312877046,39.51749820635008,4111.285264699366,1
20.37637582901398,50.894748566340105,44671.23001443924,1
31.127945523638203,30.03086064037609,48864.2979983537,0
29.658932780096045,15.25537331378196,27630.464499771733,1
27.635629931804605,30.579589636039003,50844.69799147569,1
-39.973641041541185,92.60219309524948,57629.9523266076,0
-1.0903954305548371,46.25572890787958,28801.619572614603,1
-42.39219173863111,35.429567415712405,79104.18141172614,1
2.3585596396421096,56.95692885344865,76807.64687874474,1
-1.1102807778614245,100.0,22350.233319244915,0
40.48251446538101,25.870724744124587,81569.03982898289,0
-18.276506780384462,64.54179618816504,9687.412777790547,1
-39.71135616186936,74.89976288770515,84245.04598403328,1
-34.068669706488535,56.30224473737705,12201.340086172237,1
28.503751284090136,8.745910681180359,14662.44889834734,1
9.27733107716218,70.94643544265942,56701.8421516817,1
-38.461680686855075,8.724035001083115,41502.425900738934,1
-45.483999133824106,56.23906989789235,93222.23982200732,1
19.918241414969906,79.94559030499609,30510.682680899215,0
-40.499605679374234,21.530461919422713,22713.624082776285,1
31.082974468829654,87.87717780897316,50690.26457545565,0
17.610378117373596,10.680885586666664,40327.00547528597,1
-41.572692343054904,89.96888910970364,33777.38248211539,0
-42.72566632475177,51.63355209593173,65874.84707154408,1
49.923074582249214,22.72219364241181,71647.86487452713,0
-14.343573288824087,17.347490103949347,74786.86994628896,1
-14.481059072617107,96.39869963105883,97983.47623514097,0
27.237952083997765,1.219936419223604,20429.669252685802,1
45.06474716048883,21.423060956117776,70768.13723134354,0
48.2782965057339,36.06403966199693,36865.2990578317,0
22.961049184414023,64.94213170372115,66675.6569016114,1
-11.986444019374238,53.84012365154286,46849.792164855724,1
-39.59578772884484,8.757071457412144,100000.0,1
27.283555705905776,32.2553287896976,69251.41707161778,1
6.376758873224452,17.30881567234117,100000.0,1
-7.031176576132045,28.648381128316483,74259.95464384068,1
38.22677885511568,39.95734334197374,89157.14552370095,0
-34.76708012796968,71.63078611944653,85623.07460352183,1
-1.6791892311586536,24.538083988131454,48299.77580260416,1
-47.55240311953755,39.621328194519094,20304.667452045454,1
-1.5955052461292742,32.046821184357555,32990.7900801121,1
-44.648862686047764,100.0,0.0,0
-36.904618323073535,96.98240482978825,55395.45489978867,0
-37.755736878656734,76.83745135241455,46806.161384463325,0
12.08575069715154,20.41755732718895,53800.66192366607,1
23.939942524042156,5.133465998882741,98724.62956758615,1
7.11177470500784,25.196705339010016,100000.0,1
45.29376476476193,35.29079189831821,17737.53413201932,0
-15.120948403302869,58.023336640356106,32832.5320818366,1
-19.175923938321866,80.03129201165899,35094.8666359942,0
40.06389812817285,84.71530180617535,34674.028211976045,0
-25.684410196057918,83.50086860136388,79254.16714825472,0
48.86331239235542,39.75788465317662,41350.269349805916,0
-49.47382220503467,77.51256884357804,53640.71089569744,0
45.71536900079184,28.431436054438286,86788.11861293031,0
-47.24118289856581,0.5026241104016496,77931.036990205,1
40.40244121572156,77.89473042827058,18064.271210559156,0
3.224237014918287,0.0,63599.67618476083,1
49.14203618873319,35.875604704585626,46928.026990969636,0
-40.03004643806943,31.70363746765331,34034.33901387981,1
6.195311147762768,61.535586512860085,9784.364469426317,1
45.252938286868726,82.18529259007087,40895.6741112732,0
0.9479667587434923,34.69398994965388,37116.43205174006,1
14.303850412034542,78.28873530840876,21807.533375032504,0
21.65833460377091,35.78974664638211,62436.460749781254,1
-3.4425330587107346,51.879098140675254,74879.20010669016,1
16.54958550415051,72.13599945996309,19954.061943438435,1
11.70144552377286,67.03868203463882,9548.496008754075,1
40.997872718800416,100.0,87440.58677159135,0
-47.13252328481721,26.121911532013964,0.0,0
-24.5236560642405,67.5134146188025,90090.14282299257,1
44.26638491762644,67.7859205607758,60858.50027018747,0
40.53280528192395,93.0194986240181,31822.63778354254,0
-0.7810305628048333,13.108111234891563,29679.682331692522,1
12.848153848975274,75.58061516113106,4354.47805885069,0
-19.92443611342426,62.02013306347551,23804.101545961916,1
-31.678498999999473,17.505659147044476,12469.5859022395,1
-2.3846212555466817,46.003337717521305,52349.85189927721,1
-13.018063538440375,40.2929466998878,23114.54699001041,1
4.406422633382148,55.371998273378495,50627.50076433364,1
-43.05341390825454,96.63060388362364,66785.84343657838,0
49.33888153517239,64.00421753801926,30784.71629535063,0
49.170011119233415,62.84459625521365,13632.915944979093,0
17.423141305672647,49.03208818702594,6756.995728251191,1
-1.2506081170426713,3.679756273799418,0.0,0
-19.778799861971237,36.608928147616595,70840.38931234856,1
31.2363305849071,58.572295177874494,30955.29567806999,0
16.70527135573124,31.65048323350417,75261.10416122474,1
-33.45213619145488,15.135592018017375,41287.9782983747,1
42.10549194385004,50.998489369750146,38465.11429008583,0
33.59509863376937,33.50011397786886,51316.86665645299,0
40.26815347932776,19.593970629294702,72490.20538256508,0
19.94338064321976,46.79874809011438,22329.739546940116,1
10.732274296869516,19.940447432275967,21860.00642076225,1
-7.031350108863186,83.77778990145836,55923.29982554845,0
44.25131636250139,90.90312961761015,28614.057993659368,0
37.55012884579419,77.63604842432743,36101.43486697765,0
-46.244968873318925,7.8185960333737805,64994.38528071638,1
-48.01856942489472,86.05860423792458,48110.1314500603,0
-13.81032184903852,77.34404749866017,65943.0862465165,0
32.59172133439499,78.98187508073579,53703.148886502946,0
46.88663535601529,9.862725288605963,68011.04328226628,0
-33.25823809926804,62.855813920963456,78947.2532520499,1
9.828778011488803,80.34598422614964,55597.11357839785,0
-12.001003293808154,61.22821752627687,66619.75852797889,1
45.67801898190738,68.88476481146616,88179.15288450997,0
31.500808591242617,45.514236944744674,45597.33856162515,0
32.537564958357684,46.070890920043894,34132.02420541219,0
-3.790697757752741,5.45353666834447,77213.03318505206,1
-13.256098389395984,66.00637399438193,56004.76633772995,1
-23.054003117598704,7.061146232183782,9637.177950407613,1
-42.51373559885528,52.83761586992638,85510.29194607674,1
37.60667343637306,21.445863442237513,54.80094827860103,0
30.297689161524747,43.45637646990347,83153.9911137946,0
